146, 1977863, 0, 0
200, 1187840, 0, 0
301, 2118970, 0, 0
400, 2109440, 0, 0
500, 2027520, 0, 0
600, 1986560, 0, 0
700, 2017280, 0, 0
800, 2058240, 0, 0
900, 2058240, 0, 0
1000, 2140160, 0, 0
1100, 2048000, 0, 0
1200, 2058240, 0, 0
1300, 2099200, 0, 0
1401, 2078415, 0, 0
1500, 2068480, 0, 0
1600, 2027520, 0, 0
1700, 1873920, 0, 0
1800, 2058240, 0, 0
1900, 2621440, 0, 0
2001, 2595485, 0, 0
2100, 2304000, 0, 0
2200, 2641920, 0, 0
2300, 2703360, 0, 0
2400, 2703360, 0, 0
2500, 2682880, 0, 0
2601, 2777980, 0, 0
2700, 2662400, 0, 0
2800, 2795520, 0, 0
2900, 2856960, 0, 0
3000, 2867200, 0, 0
3100, 2713600, 0, 0
3200, 2560000, 0, 0
3300, 2785280, 0, 0
3400, 2611200, 0, 0
3500, 2385920, 0, 0
3600, 2775040, 0, 0
3700, 2744320, 0, 0
3800, 2826240, 0, 0
3900, 2856960, 0, 0
4000, 2816000, 0, 0
4100, 2856960, 0, 0
4200, 2754560, 0, 0
4300, 2908160, 0, 0
4400, 2846720, 0, 0
4500, 2836480, 0, 0
4600, 2836480, 0, 0
4700, 2805760, 0, 0
4800, 2795520, 0, 0
4900, 2856960, 0, 0
5000, 2826240, 0, 0
5100, 2795520, 0, 0
5200, 2795520, 0, 0
5300, 2805760, 0, 0
5400, 2805760, 0, 0
5500, 2856960, 0, 0
5600, 2836480, 0, 0
5700, 2775040, 0, 0
5800, 2764800, 0, 0
5900, 2826240, 0, 0
6000, 2785280, 0, 0
6100, 2846720, 0, 0
6200, 2816000, 0, 0
6300, 2785280, 0, 0
6400, 2785280, 0, 0
6500, 2805760, 0, 0
6601, 2686732, 0, 0
6700, 2764800, 0, 0
6800, 2775040, 0, 0
6900, 2867200, 0, 0
7000, 2836480, 0, 0
7100, 2856960, 0, 0
7200, 2856960, 0, 0
7300, 2764800, 0, 0
7400, 2846720, 0, 0
7500, 2846720, 0, 0
7600, 2867200, 0, 0
7700, 2836480, 0, 0
7800, 2785280, 0, 0
7901, 2767841, 0, 0
8000, 2723840, 0, 0
8100, 2744320, 0, 0
8200, 2795520, 0, 0
8300, 2590720, 0, 0
8400, 2734080, 0, 0
8500, 2754560, 0, 0
8600, 2846720, 0, 0
8700, 2539520, 0, 0
8800, 2785280, 0, 0
8900, 2836480, 0, 0
9000, 2836480, 0, 0
9100, 2826240, 0, 0
9200, 2805760, 0, 0
9300, 2734080, 0, 0
9400, 2785280, 0, 0
9500, 2805760, 0, 0
9600, 1413120, 0, 0
9700, 1136640, 0, 0
9800, 931840, 0, 0
9900, 983040, 0, 0
10000, 1024000, 0, 0
10100, 1116160, 0, 0
10200, 1116160, 0, 0
10300, 1075200, 0, 0
10400, 1013760, 0, 0
10500, 1054720, 0, 0
10600, 1177600, 0, 0
10700, 1075200, 0, 0
10800, 993280, 0, 0
10901, 1044277, 0, 0
11000, 983040, 0, 0
11100, 1095680, 0, 0
11200, 1064960, 0, 0
11300, 1095680, 0, 0
11400, 1116160, 0, 0
11500, 1105920, 0, 0
11600, 911360, 0, 0
11700, 952320, 0, 0
11800, 1003520, 0, 0
11900, 983040, 0, 0
12000, 983040, 0, 0
12100, 1136640, 0, 0
12200, 1095680, 0, 0
12300, 1075200, 0, 0
12400, 1392640, 0, 0
12500, 1443840, 0, 0
12600, 1433600, 0, 0
12700, 1443840, 0, 0
12800, 1433600, 0, 0
12900, 1423360, 0, 0
13000, 1423360, 0, 0
13100, 1423360, 0, 0
13200, 1423360, 0, 0
13300, 1413120, 0, 0
13400, 1392640, 0, 0
13500, 1433600, 0, 0
13600, 1423360, 0, 0
13700, 1402880, 0, 0
13800, 1413120, 0, 0
