142, 598535, 0, 0, 0
306, 686829, 0, 0, 0
407, 563200, 0, 0, 0
507, 471040, 0, 0, 0
607, 624640, 0, 0, 0
706, 537858, 0, 0, 0
807, 512000, 0, 0, 0
907, 491520, 0, 0, 0
1007, 593920, 0, 0, 0
1107, 552960, 0, 0, 0
1206, 558545, 0, 0, 0
1306, 593920, 0, 0, 0
1407, 532480, 0, 0, 0
1507, 542720, 0, 0, 0
1607, 573440, 0, 0, 0
1706, 765414, 0, 0, 0
1806, 645120, 0, 0, 0
1907, 552960, 0, 0, 0
2007, 460800, 0, 0, 0
2107, 778240, 0, 0, 0
2207, 880640, 0, 0, 0
2307, 849920, 0, 0, 0
2406, 734383, 0, 0, 0
2506, 972800, 0, 0, 0
2606, 972800, 0, 0, 0
2707, 716800, 0, 0, 0
2807, 952320, 0, 0, 0
2906, 837818, 0, 0, 0
3006, 839680, 0, 0, 0
3106, 655360, 0, 0, 0
3207, 655360, 0, 0, 0
3307, 727040, 0, 0, 0
3406, 1158464, 0, 0, 0
3506, 911360, 0, 0, 0
3606, 1177600, 0, 0, 0
3707, 890880, 0, 0, 0
3807, 931840, 0, 0, 0
3907, 860160, 0, 0, 0
4007, 1413120, 0, 0, 0
4107, 1269760, 0, 0, 0
4206, 1013656, 0, 0, 0
4306, 962560, 0, 0, 0
4406, 1157120, 0, 0, 0
4507, 829440, 0, 0, 0
4607, 972800, 0, 0, 0
4707, 993280, 0, 0, 0
4807, 1013760, 0, 0, 0
4907, 768000, 0, 0, 0
5006, 848161, 0, 0, 0
5106, 993280, 0, 0, 0
5206, 829440, 0, 0, 0
5307, 911360, 0, 0, 0
5407, 1331200, 0, 0, 0
5506, 1158464, 0, 0, 0
5606, 1054720, 0, 0, 0
5706, 1024000, 0, 0, 0
5807, 696320, 0, 0, 0
5907, 972800, 0, 0, 0
6006, 1106747, 0, 0, 0
6106, 931840, 0, 0, 0
6206, 1105920, 0, 0, 0
6306, 880640, 0, 0, 0
6407, 993280, 0, 0, 0
6507, 1105920, 0, 0, 0
6607, 1075200, 0, 0, 0
6706, 1230868, 0, 0, 0
6806, 1157120, 0, 0, 0
6906, 1146880, 0, 0, 0
7006, 819200, 0, 0, 0
7107, 1351680, 0, 0, 0
7207, 1382400, 0, 0, 0
7307, 1556480, 0, 0, 0
7407, 1126400, 0, 0, 0
7507, 1013760, 0, 0, 0
7606, 1034343, 0, 0, 0
7706, 1054720, 0, 0, 0
7806, 962560, 0, 0, 0
7907, 942080, 0, 0, 0
8007, 849920, 0, 0, 0
8107, 901120, 0, 0, 0
8207, 1075200, 0, 0, 0
8307, 829440, 0, 0, 0
8406, 899878, 0, 0, 0
8506, 1249280, 0, 0, 0
8606, 706560, 0, 0, 0
8706, 1146880, 0, 0, 0
8806, 901120, 0, 0, 0
8907, 1443840, 0, 0, 0
9007, 1024000, 0, 0, 0
9107, 727040, 0, 0, 0
9206, 941252, 0, 0, 0
9306, 849920, 0, 0, 0
9406, 1024000, 0, 0, 0
9507, 1239040, 0, 0, 0
9607, 942080, 0, 0, 0
9707, 931840, 0, 0, 0
9807, 870400, 0, 0, 0
9907, 993280, 0, 0, 0
10007, 747520, 0, 0, 0
10107, 993280, 0, 0, 0
10206, 1024000, 0, 0, 0
10306, 1341440, 0, 0, 0
10407, 1075200, 0, 0, 0
10507, 1228800, 0, 0, 0
10607, 1064960, 0, 0, 0
10707, 1044480, 0, 0, 0
10807, 1024000, 0, 0, 0
10906, 724040, 0, 0, 0
11006, 1320960, 0, 0, 0
11106, 1085440, 0, 0, 0
11207, 675840, 0, 0, 0
11307, 962560, 0, 0, 0
11407, 1024000, 0, 0, 0
11507, 901120, 0, 0, 0
11607, 849920, 0, 0, 0
11706, 1055030, 0, 0, 0
11806, 1177600, 0, 0, 0
11906, 819200, 0, 0, 0
12006, 1536000, 0, 0, 0
12107, 1167360, 0, 0, 0
12207, 962560, 0, 0, 0
12307, 1280000, 0, 0, 0
12406, 930909, 0, 0, 0
12507, 1146880, 0, 0, 0
12607, 962560, 0, 0, 0
12707, 1433600, 0, 0, 0
12807, 829440, 0, 0, 0
12907, 889535, 0, 0, 0
13007, 870400, 0, 0, 0
13107, 1075200, 0, 0, 0
13207, 911360, 0, 0, 0
13307, 860160, 0, 0, 0
13406, 899878, 0, 0, 0
13506, 901120, 0, 0, 0
13606, 901120, 0, 0, 0
13707, 1105920, 0, 0, 0
13807, 1187840, 0, 0, 0
13906, 941252, 0, 0, 0
14006, 993280, 0, 0, 0
14106, 1013760, 0, 0, 0
14207, 1095680, 0, 0, 0
14307, 1249280, 0, 0, 0
14406, 1024000, 0, 0, 0
14506, 1013760, 0, 0, 0
14606, 1054720, 0, 0, 0
14707, 983040, 0, 0, 0
14807, 768000, 0, 0, 0
14906, 992969, 0, 0, 0
15006, 1177600, 0, 0, 0
15106, 1013760, 0, 0, 0
15207, 1136640, 0, 0, 0
15307, 880640, 0, 0, 0
15407, 901120, 0, 0, 0
15507, 921600, 0, 0, 0
15607, 1013760, 0, 0, 0
15706, 1086060, 0, 0, 0
15806, 921600, 0, 0, 0
15906, 1024000, 0, 0, 0
16007, 870400, 0, 0, 0
16107, 819200, 0, 0, 0
16207, 942080, 0, 0, 0
16307, 1054720, 0, 0, 0
16406, 848161, 0, 0, 0
16506, 890880, 0, 0, 0
16606, 942080, 0, 0, 0
16706, 890880, 0, 0, 0
16806, 829440, 0, 0, 0
16907, 1044480, 0, 0, 0
17007, 1126400, 0, 0, 0
17107, 1341440, 0, 0, 0
17207, 1126400, 0, 0, 0
17306, 920565, 0, 0, 0
17406, 1003520, 0, 0, 0
17506, 983040, 0, 0, 0
17606, 747520, 0, 0, 0
17707, 1044480, 0, 0, 0
17807, 829440, 0, 0, 0
17907, 829440, 0, 0, 0
18007, 819200, 0, 0, 0
18107, 788480, 0, 0, 0
18206, 858505, 0, 0, 0
18306, 849920, 0, 0, 0
18407, 942080, 0, 0, 0
18507, 1003520, 0, 0, 0
18607, 829440, 0, 0, 0
18707, 1013760, 0, 0, 0
18807, 1269760, 0, 0, 0
18906, 1003313, 0, 0, 0
19006, 768000, 0, 0, 0
19106, 870400, 0, 0, 0
19206, 1228800, 0, 0, 0
19307, 972800, 0, 0, 0
19407, 768000, 0, 0, 0
19507, 1290240, 0, 0, 0
19607, 1310720, 0, 0, 0
19707, 1116160, 0, 0, 0
19807, 1239040, 0, 0, 0
19906, 827474, 0, 0, 0
20006, 870400, 0, 0, 0
20106, 788480, 0, 0, 0
20207, 737280, 0, 0, 0
20307, 1024000, 0, 0, 0
20407, 1208320, 0, 0, 0
20507, 1536000, 0, 0, 0
20607, 972800, 0, 0, 0
20706, 1644606, 0, 0, 0
20806, 1126400, 0, 0, 0
20906, 819200, 0, 0, 0
21006, 860160, 0, 0, 0
21107, 849920, 0, 0, 0
21207, 901120, 0, 0, 0
21307, 819200, 0, 0, 0
21407, 983040, 0, 0, 0
21506, 1189494, 0, 0, 0
21606, 993280, 0, 0, 0
21706, 1126400, 0, 0, 0
21806, 890880, 0, 0, 0
21907, 798720, 0, 0, 0
22007, 1198080, 0, 0, 0
22107, 1075200, 0, 0, 0
22207, 1228800, 0, 0, 0
22306, 1427393, 0, 0, 0
22406, 768000, 0, 0, 0
22506, 860160, 0, 0, 0
22606, 1044480, 0, 0, 0
22707, 942080, 0, 0, 0
22807, 798720, 0, 0, 0
22907, 1024000, 0, 0, 0
23007, 1402880, 0, 0, 0
23107, 860160, 0, 0, 0
23206, 992969, 0, 0, 0
23306, 1454080, 0, 0, 0
23406, 911360, 0, 0, 0
23507, 890880, 0, 0, 0
23607, 829440, 0, 0, 0
23707, 962560, 0, 0, 0
23807, 962560, 0, 0, 0
23907, 1146880, 0, 0, 0
24006, 1086060, 0, 0, 0
24106, 921600, 0, 0, 0
24207, 1044480, 0, 0, 0
24307, 1054720, 0, 0, 0
24407, 1024000, 0, 0, 0
24507, 983040, 0, 0, 0
24607, 942080, 0, 0, 0
24706, 972282, 0, 0, 0
24806, 808960, 0, 0, 0
24906, 1239040, 0, 0, 0
25006, 972800, 0, 0, 0
25107, 768000, 0, 0, 0
25207, 1474560, 0, 0, 0
25307, 1024000, 0, 0, 0
25407, 819200, 0, 0, 0
25507, 972800, 0, 0, 0
25606, 1230868, 0, 0, 0
25706, 870400, 0, 0, 0
25806, 1136640, 0, 0, 0
25907, 757760, 0, 0, 0
26007, 983040, 0, 0, 0
26107, 808960, 0, 0, 0
26207, 1003520, 0, 0, 0
26307, 1034240, 0, 0, 0
26406, 1034343, 0, 0, 0
26506, 962560, 0, 0, 0
26606, 1269760, 0, 0, 0
26707, 911360, 0, 0, 0
26807, 952320, 0, 0, 0
26907, 890880, 0, 0, 0
27007, 1228800, 0, 0, 0
27107, 1239040, 0, 0, 0
27206, 1437737, 0, 0, 0
27306, 1013760, 0, 0, 0
27406, 1157120, 0, 0, 0
27506, 911360, 0, 0, 0
27607, 880640, 0, 0, 0
27707, 788480, 0, 0, 0
27807, 1136640, 0, 0, 0
27906, 930909, 0, 0, 0
28006, 1208320, 0, 0, 0
28106, 1085440, 0, 0, 0
28206, 942080, 0, 0, 0
28307, 901120, 0, 0, 0
28407, 1044480, 0, 0, 0
28507, 942080, 0, 0, 0
28607, 1064960, 0, 0, 0
28707, 890880, 0, 0, 0
28807, 972800, 0, 0, 0
28906, 1168808, 0, 0, 0
29006, 1280000, 0, 0, 0
29106, 1034240, 0, 0, 0
29207, 911360, 0, 0, 0
29307, 1669120, 0, 0, 0
29407, 1136640, 0, 0, 0
29507, 952320, 0, 0, 0
29607, 890880, 0, 0, 0
29707, 962560, 0, 0, 0
29806, 703353, 0, 0, 0
29906, 788480, 0, 0, 0
30006, 993280, 0, 0, 0
30107, 819200, 0, 0, 0
30207, 1024000, 0, 0, 0
30307, 1218560, 0, 0, 0
30407, 849920, 0, 0, 0
30507, 1208320, 0, 0, 0
30606, 1448080, 0, 0, 0
30707, 1259520, 0, 0, 0
30807, 1146880, 0, 0, 0
30907, 1669120, 0, 0, 0
31007, 1290240, 0, 0, 0
31107, 798720, 0, 0, 0
31207, 911360, 0, 0, 0
31306, 941252, 0, 0, 0
31406, 1433600, 0, 0, 0
31506, 1423360, 0, 0, 0
31606, 1187840, 0, 0, 0
31707, 1228800, 0, 0, 0
31807, 983040, 0, 0, 0
31907, 911360, 0, 0, 0
32007, 1024000, 0, 0, 0
32107, 1310720, 0, 0, 0
32206, 1282585, 0, 0, 0
32306, 911360, 0, 0, 0
32406, 798720, 0, 0, 0
32507, 1085440, 0, 0, 0
32607, 1228800, 0, 0, 0
32707, 1228800, 0, 0, 0
32807, 1116160, 0, 0, 0
32907, 798720, 0, 0, 0
33007, 880640, 0, 0, 0
33107, 931840, 0, 0, 0
33206, 1003313, 0, 0, 0
33306, 962560, 0, 0, 0
33406, 757760, 0, 0, 0
33507, 829440, 0, 0, 0
33607, 819200, 0, 0, 0
33707, 1239040, 0, 0, 0
33807, 870400, 0, 0, 0
33907, 757760, 0, 0, 0
34006, 930909, 0, 0, 0
34106, 747520, 0, 0, 0
34206, 880640, 0, 0, 0
34306, 1126400, 0, 0, 0
34407, 1177600, 0, 0, 0
34507, 1198080, 0, 0, 0
34607, 819200, 0, 0, 0
34707, 911360, 0, 0, 0
34807, 972800, 0, 0, 0
