142, 612957, 0, 0, 0
306, 586926, 0, 0, 0
407, 430080, 0, 0, 0
507, 542720, 0, 0, 0
607, 634880, 0, 0, 0
706, 465454, 0, 0, 0
806, 727040, 0, 0, 0
907, 460800, 0, 0, 0
1007, 532480, 0, 0, 0
1107, 604160, 0, 0, 0
1206, 537858, 0, 0, 0
1306, 542720, 0, 0, 0
1406, 532480, 0, 0, 0
1507, 532480, 0, 0, 0
1607, 552960, 0, 0, 0
1706, 403393, 0, 0, 0
1806, 481280, 0, 0, 0
1906, 542720, 0, 0, 0
2006, 552960, 0, 0, 0
2107, 829440, 0, 0, 0
2207, 757760, 0, 0, 0
2307, 1054720, 0, 0, 0
2406, 951595, 0, 0, 0
2506, 819200, 0, 0, 0
2606, 737280, 0, 0, 0
2707, 665600, 0, 0, 0
2807, 839680, 0, 0, 0
2906, 1034343, 0, 0, 0
3006, 778240, 0, 0, 0
3106, 849920, 0, 0, 0
3207, 880640, 0, 0, 0
3307, 839680, 0, 0, 0
3406, 1261898, 0, 0, 0
3506, 993280, 0, 0, 0
3606, 1198080, 0, 0, 0
3706, 1198080, 0, 0, 0
3806, 983040, 0, 0, 0
3907, 1341440, 0, 0, 0
4007, 901120, 0, 0, 0
4107, 870400, 0, 0, 0
4206, 961939, 0, 0, 0
4306, 1269760, 0, 0, 0
4406, 1024000, 0, 0, 0
4506, 716800, 0, 0, 0
4606, 993280, 0, 0, 0
4707, 1136640, 0, 0, 0
4807, 1034240, 0, 0, 0
4907, 931840, 0, 0, 0
5006, 1220525, 0, 0, 0
5106, 983040, 0, 0, 0
5206, 1013760, 0, 0, 0
5306, 1003520, 0, 0, 0
5407, 819200, 0, 0, 0
5506, 775757, 0, 0, 0
5606, 747520, 0, 0, 0
5706, 983040, 0, 0, 0
5806, 1259520, 0, 0, 0
5907, 901120, 0, 0, 0
6006, 961939, 0, 0, 0
6106, 1054720, 0, 0, 0
6206, 1085440, 0, 0, 0
6306, 983040, 0, 0, 0
6407, 1259520, 0, 0, 0
6507, 911360, 0, 0, 0
6607, 870400, 0, 0, 0
6706, 899878, 0, 0, 0
6806, 1085440, 0, 0, 0
6906, 747520, 0, 0, 0
7006, 1013760, 0, 0, 0
7106, 880640, 0, 0, 0
7207, 1003520, 0, 0, 0
7307, 798720, 0, 0, 0
7407, 921600, 0, 0, 0
7507, 890880, 0, 0, 0
7606, 889535, 0, 0, 0
7706, 1034240, 0, 0, 0
7806, 1187840, 0, 0, 0
7906, 880640, 0, 0, 0
8007, 1372160, 0, 0, 0
8107, 1341440, 0, 0, 0
8207, 1044480, 0, 0, 0
8307, 1095680, 0, 0, 0
8406, 1189494, 0, 0, 0
8506, 1013760, 0, 0, 0
8606, 665600, 0, 0, 0
8706, 849920, 0, 0, 0
8806, 1198080, 0, 0, 0
8907, 819200, 0, 0, 0
9007, 911360, 0, 0, 0
9107, 716800, 0, 0, 0
9206, 1137777, 0, 0, 0
9306, 1064960, 0, 0, 0
9406, 1177600, 0, 0, 0
9506, 870400, 0, 0, 0
9606, 952320, 0, 0, 0
9707, 972800, 0, 0, 0
9807, 1198080, 0, 0, 0
9907, 983040, 0, 0, 0
10007, 747520, 0, 0, 0
10107, 839680, 0, 0, 0
10206, 1096404, 0, 0, 0
10306, 727040, 0, 0, 0
10406, 1085440, 0, 0, 0
10506, 778240, 0, 0, 0
10606, 1044480, 0, 0, 0
10707, 931840, 0, 0, 0
10807, 1198080, 0, 0, 0
10906, 1210181, 0, 0, 0
11006, 747520, 0, 0, 0
11106, 1167360, 0, 0, 0
11206, 1310720, 0, 0, 0
11306, 921600, 0, 0, 0
11407, 849920, 0, 0, 0
11507, 1157120, 0, 0, 0
11607, 1054720, 0, 0, 0
11706, 1044686, 0, 0, 0
11806, 1034240, 0, 0, 0
11906, 1105920, 0, 0, 0
12006, 849920, 0, 0, 0
12106, 952320, 0, 0, 0
12207, 1269760, 0, 0, 0
12307, 962560, 0, 0, 0
12406, 961939, 0, 0, 0
12506, 1239040, 0, 0, 0
12607, 942080, 0, 0, 0
12707, 972800, 0, 0, 0
12807, 1228800, 0, 0, 0
12906, 1044686, 0, 0, 0
13006, 1013760, 0, 0, 0
13106, 1064960, 0, 0, 0
13207, 962560, 0, 0, 0
13307, 1126400, 0, 0, 0
13406, 1044686, 0, 0, 0
13506, 972800, 0, 0, 0
13606, 1024000, 0, 0, 0
13707, 901120, 0, 0, 0
13807, 911360, 0, 0, 0
13906, 992969, 0, 0, 0
14006, 1361920, 0, 0, 0
14106, 880640, 0, 0, 0
14207, 860160, 0, 0, 0
14307, 952320, 0, 0, 0
14406, 930909, 0, 0, 0
14506, 1013760, 0, 0, 0
14606, 890880, 0, 0, 0
14707, 1136640, 0, 0, 0
14807, 860160, 0, 0, 0
14906, 1024000, 0, 0, 0
15006, 849920, 0, 0, 0
15106, 911360, 0, 0, 0
15206, 1044480, 0, 0, 0
15306, 942080, 0, 0, 0
15407, 942080, 0, 0, 0
15507, 860160, 0, 0, 0
15607, 1300480, 0, 0, 0
15706, 848161, 0, 0, 0
15806, 1658880, 0, 0, 0
