1000, 34614, 0, 0, 0
1000, 34659, 1, 0, 0
2000, 34561, 0, 0, 0
2000, 34126, 1, 0, 0
3000, 34707, 0, 0, 0
3000, 34920, 1, 0, 0
4001, 34342, 0, 0, 0
4001, 34739, 1, 0, 0
5001, 34678, 0, 0, 0
5001, 34252, 1, 0, 0
6000, 33633, 0, 0, 0
6000, 33758, 1, 0, 0
7000, 33322, 0, 0, 0
7000, 33539, 1, 0, 0
8001, 26291, 0, 0, 0
8001, 26686, 1, 0, 0
9001, 13584, 0, 0, 0
9001, 13326, 1, 0, 0
10001, 8486, 0, 0, 0
10001, 8192, 1, 0, 0
11001, 3157, 0, 0, 0
11001, 3079, 1, 0, 0
12001, 3228, 0, 0, 0
12001, 3296, 1, 0, 0
13001, 3107, 0, 0, 0
13001, 3078, 1, 0, 0
14001, 3171, 0, 0, 0
14001, 3137, 1, 0, 0
15001, 3172, 0, 0, 0
15001, 3105, 1, 0, 0
16000, 3251, 0, 0, 0
16000, 3264, 1, 0, 0
17000, 3166, 0, 0, 0
17000, 3134, 1, 0, 0
18001, 3063, 0, 0, 0
18001, 2987, 1, 0, 0
19001, 3177, 0, 0, 0
19001, 3210, 1, 0, 0
20001, 3181, 0, 0, 0
20001, 3217, 1, 0, 0
21001, 3188, 0, 0, 0
21001, 3025, 1, 0, 0
22001, 3165, 0, 0, 0
22001, 3204, 1, 0, 0
23001, 3225, 0, 0, 0
23001, 3140, 1, 0, 0
24001, 3214, 0, 0, 0
24001, 3132, 1, 0, 0
25001, 3227, 0, 0, 0
25001, 3278, 1, 0, 0
26001, 3270, 0, 0, 0
26001, 3201, 1, 0, 0
27001, 3272, 0, 0, 0
27001, 3325, 1, 0, 0
28000, 3296, 0, 0, 0
28000, 3224, 1, 0, 0
29001, 3309, 0, 0, 0
29001, 3240, 1, 0, 0
30001, 3308, 0, 0, 0
30001, 3313, 1, 0, 0
31001, 3247, 0, 0, 0
31001, 3353, 1, 0, 0
32001, 3290, 0, 0, 0
32001, 3325, 1, 0, 0
33001, 3289, 0, 0, 0
33001, 3237, 1, 0, 0
34001, 3209, 0, 0, 0
34001, 3188, 1, 0, 0
35001, 3380, 0, 0, 0
35001, 3337, 1, 0, 0
36001, 3333, 0, 0, 0
36001, 3340, 1, 0, 0
37001, 3276, 0, 0, 0
37001, 3218, 1, 0, 0
38001, 3204, 0, 0, 0
38001, 3159, 1, 0, 0
39000, 3302, 0, 0, 0
39000, 3151, 1, 0, 0
40000, 3302, 0, 0, 0
40000, 3391, 1, 0, 0
41000, 3274, 0, 0, 0
41000, 3443, 1, 0, 0
42001, 3235, 0, 0, 0
42001, 3371, 1, 0, 0
43001, 3261, 0, 0, 0
43001, 3161, 1, 0, 0
44001, 3376, 0, 0, 0
44001, 3424, 1, 0, 0
45001, 3357, 0, 0, 0
45001, 3234, 1, 0, 0
46001, 3305, 0, 0, 0
46001, 3324, 1, 0, 0
47001, 3277, 0, 0, 0
47001, 3317, 1, 0, 0
48001, 3374, 0, 0, 0
48001, 3365, 1, 0, 0
49001, 3270, 0, 0, 0
49001, 3283, 1, 0, 0
50001, 3252, 0, 0, 0
50001, 3296, 1, 0, 0
51001, 3323, 0, 0, 0
51001, 3261, 1, 0, 0
52001, 3334, 0, 0, 0
52001, 3299, 1, 0, 0
53001, 3350, 0, 0, 0
53001, 3348, 1, 0, 0
54000, 3293, 0, 0, 0
54000, 3435, 1, 0, 0
55001, 3297, 0, 0, 0
55001, 3208, 1, 0, 0
56000, 3276, 0, 0, 0
56000, 3355, 1, 0, 0
57001, 3286, 0, 0, 0
57001, 3332, 1, 0, 0
58003, 3271, 0, 0, 0
58003, 3182, 1, 0, 0
59003, 3248, 0, 0, 0
59003, 3348, 1, 0, 0
60004, 3334, 0, 0, 0
60004, 3194, 1, 0, 0
